fighter,ew_avg_SIG_STR_pct,ew_avg_SIG_STR_landed,ew_avg_TD_pct,ew_avg_TD_landed,ew_avg_SUB_ATT,ew_ko_finish_rate
Rich Attonito,0.43732868432556304,31.060749555687526,0.21335107959914223,0.5045117233733752,0.0,0.31501033952389723
Forrest Petz,0.31991143381547305,30.457931062349708,0.3359448256355207,1.1659626865138133,0.0,0.0
David Branch,0.3844126667260373,16.64445205844609,0.3669133307282365,1.5992412154887055,0.0,0.3502428000244993
Goran Reljic,0.38777377116765727,22.200785318918253,0.5340495078781045,1.3598016640855877,1.327998395052121,1.0
Seth Petruzelli,0.391431147106506,21.1431147106506,0.32768885407141113,0.32799839505212114,1.0159016345167333,0.0
Ricardo Romero,0.4738371467825265,9.630228806951587,0.06712400183184568,0.4794571559417548,0.9589143118835096,0.0
Karlos Vemola,0.3928666957476084,11.69156549164475,0.3176598237228149,1.0221258112583063,1.2578765076958467,0.48291377076557834
Chris Tuchscherer,0.19028623363851452,8.123393423531818,0.045683325262833564,0.3237569704919285,0.3237569704919285,0.0
Krzysztof Soszynski,0.39080130934247126,36.56019346013885,0.14316062445194733,0.3578321168160127,0.7621336180749109,0.1573002890395111
Stephan Bonnar,0.417559229320132,32.249368489927605,0.2587144579227545,1.3072327048457844,0.9276675775877864,0.23779547753877064
Chris Lytle,0.43764717028726335,36.775935583042525,0.2759669213857619,0.46695371048311984,1.6031291916220416,0.10960021917053887
Yoshihiro Akiyama,0.33574938799102133,38.40128386701318,0.4235214976603635,1.9182188468612824,0.12697691331579725,0.0
Brock Lesnar,0.6862135523361572,25.301139848703695,0.6384212078810722,1.7993553875828416,0.32622086402863376,0.49566533236645194
George Sotiropoulos,0.31676410004379935,23.179273177793338,0.36414795842078385,1.5061954615418134,1.0883893601484176,0.14107599516424332
Charles Oliveira,0.5870071229323633,9.40762980611404,0.41552063890408714,3.0442118524643202,2.8629645834914075,0.24145128004817834
Brian Stann,0.4258193491176598,29.429105907591047,0.0,0.0,0.2852692535495753,0.5398392570045275
Mike Massenzio,0.30667429286130826,18.170302148361888,0.2747458119765918,1.501096821385754,0.7757306718756474,0.0
Igor Pokrajac,0.4903156261613738,18.63489411934244,0.1697930289916169,0.48540405201557824,0.1590632460197531,0.5163008042301327
Rob Kimmons,0.44890736383141,15.645177928860107,0.30224357507729993,1.005556008980054,1.3201566258664572,0.0
Steve Steinbeiss,0.36,7.0,0.0,0.0,0.0,0.0
Jake Ellenberger,0.41112009022293416,18.735916182059803,0.2845451095408519,0.8877552951073481,0.14565610461373063,0.508819318257881
Dennis Hallman,0.3038037253009548,9.13708867911196,0.3023109614933082,1.112088864500854,1.3374675902567779,0.3648802240310578
Christian Morecraft,0.3766134728618554,24.68170675612122,0.715523105015246,1.3536503048826194,0.9747618585735679,0.0
Todd Brown,0.38,28.0,0.0,0.0,0.0,0.0
Tim Boetsch,0.5135562326257663,24.114962882386653,0.15380605565856253,0.7305556941240503,0.4012140279503453,0.6484461996825434
Dustin Hazelett,0.4119594362545077,13.522362066943572,0.22086421512621432,0.22107232787531278,1.6683915081870313,0.0
Chael Sonnen,0.4963980843071866,30.055529649103615,0.4610733960611547,2.713056331251247,0.3602232763109781,0.0
Thiago Alves,0.44646739632002536,46.70548638581555,0.31807970122006635,0.47617937800558674,0.19621902124235585,0.3944406835095669
Amilcar Alves,0.4,4.0,0.0,0.0,0.0,0.0
Joe Lauzon,0.3482992877628995,-13.975778285841075,0.4875809063450083,3.498067479578523,2.6706067453937083,0.45043220106801696
Gabe Ruediger,0.20742206062028729,3.9140686873429105,0.07770849832914428,0.9713562291143034,0.0,0.0
Gray Maynard,0.38840639810035504,23.68723077525873,0.4328821451683472,2.9061228747315964,0.6338666395457319,0.07286801432369992
Randy Couture,0.623347240136626,33.50765312024184,0.5885625806148169,2.255925785042833,0.4843072543636293,0.3728297491460877
James Toney,0.0,0.0,0.0,0.0,0.0,0.0
Tj Waldburger,0.5884101074251814,11.177700506807183,0.5195979941820635,1.5584862749037973,2.4801633291092533,0.0
David Mitchell,0.4006041560214164,29.094692319244785,0.27052869257428547,0.6829493120901535,1.7831731622084055,0.0
Rafael Natal,0.4637881885650601,40.36396679811182,0.2559560381182185,2.1278846305269488,0.3716960043698732,0.14336899889034083
Kyle Kingsbury,0.474193504277124,34.687040180805134,0.19783927900663179,2.1645396580198466,0.0,0.2539615138970073
Brian Foster,0.3515949194094002,14.017721326771113,0.3727848341536108,0.7455696683072216,0.24852381347996624,1.0
Cole Miller,0.3197200247209846,32.44923232718844,0.20367664183122877,0.48664831854928575,1.0660433794155748,0.0879808974004776
Nate Marquardt,0.5158392808787001,24.99353022744529,0.4287808581291781,1.192430098155941,0.429673480493486,0.4966885609977694
Yves Edwards,0.4611758908254998,28.68704633332223,0.22638919311663527,0.3123444817374598,0.4302628177746503,0.5128207563724662
Steve Lopez,0.12,6.0,0.0,0.0,0.0,0.0
Thiago Tavares,0.42557820352933873,18.793763402700417,0.45704147073852314,2.2722932599620798,0.8573372892375345,0.08928110542067022
Pat Audinwood,0.37,3.0,0.0,0.0,0.0,0.0
Cb Dollaway,0.4826298849713193,25.263014423089693,0.3888884017933912,1.9379997760068428,0.4278718550515626,0.15631115413447794
Ryan Bader,0.36410569022452444,25.788999610440218,0.24408656678783852,2.0939787269098376,0.24527734419104805,0.2694958511621774
Sean Sherk,0.478,34.2727,0.4,4.0909,0.3636,0.0
Matt Serra,0.369,16.0769,0.294,1.7692,0.7691999999999999,0.2857142857142857
Mark Hunt,0.41307181248813063,26.163093521682168,0.1498734549788842,0.31038622978801755,0.03707489979331619,0.9025566122719731
Sean Mccorkle,0.22411040457131184,2.037367314284653,0.5093418285711633,0.5093418285711633,2.0,0.0
Fabio Maldonado,0.5270335131713453,67.12227833206981,0.2585189632568575,0.3889728223124496,0.4108797435630424,0.37783703546166675
Curt Warburton,0.43233100119905216,31.21174812949763,0.45256223884891006,2.532027985611375,0.9786480095924169,0.0
Paul Sass,0.36974784283471585,2.824649750454525,0.27050087179161897,0.27050087179161897,2.1572255095698973,0.0
Rob Broughton,0.5239162419474542,44.331830647018734,0.0,0.0,3.4813145163354156,0.0
Vinicius Queiroz,0.0,0.0,0.0,0.0,0.0,0.0
Paul Taylor,0.4600331610776531,57.64201036336808,0.2488062012044892,0.24881614952778514,0.49763229905557027,0.3333333333333333
Jake Shields,0.3830435547692852,50.4300983405484,0.121029583907807,1.396090606167487,0.0,0.0
Cain Velasquez,0.5897945594339794,55.62954685879708,0.4236475664866365,2.4094494719087267,0.19672360180959098,0.8502155486399302
Tito Ortiz,0.5146268473397733,24.9978952498946,0.517048424505662,2.0730228669608826,0.3106644332923934,0.4636853764805926
Dongi Yang,0.4945232418926135,45.12755275578569,0.5638859287075172,1.3926190908250924,0.4212870831393521,1.0143339961571303
Carlos Eduardo Rocha,0.3750175884549649,12.32463399719855,0.0,0.0,1.5434017893262395,0.0
Pascal Krauss,0.45711751330042427,85.14202839011057,0.519564599806715,1.608517399758203,0.9697884813700183,0.0
Mark Scanlon,0.0,0.0,0.0,0.0,0.0,0.0
Alexandre Ferreira,0.0,0.0,0.0,0.0,0.0,0.0
Karo Parisyan,0.408,31.083299999999998,0.558,4.4167,0.8333,0.125
Mike Lullo,0.26,12.0,0.0,0.0,1.0,0.0
Edson Barboza,0.43859954842140336,-6.8216633788545655,0.6024015911892093,0.4091477441535964,0.11184407423137316,0.061667717743278685
Maiquel Falcao,0.0,0.0,0.0,0.0,0.0,0.0
Tj O'Brien,0.46,32.0,1.0,1.0,0.0,0.0
Nam Phan,0.35372921148005854,81.91355107019736,0.12932132270928717,0.12920128471416717,0.12266147672328281,0.0
Leonard Garcia,0.28424529408470695,41.798921862529795,0.1513793083504995,0.5318573309026956,0.3315727388259227,0.0
Jonathan Brookins,0.4617533390834024,24.900151572730444,0.4545112403387134,1.4621924656810499,0.2717227027644372,0.5158459874858121
Michael Johnson,0.405004620032426,-7.3012521588537345,0.3548291662884151,0.5919141849493542,-0.0397554441171245,0.3522336766901921
Will Campuzano,0.38879282000956333,42.33988741353486,0.31691024232044157,1.7783007919879372,0.0,0.0
Nick Pace,0.32869214400003716,24.621443771425124,0.6324777062857859,4.453290857144184,1.0,0.0
Sako Chivitchian,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Watson,0.53,72.0,0.0,0.0,0.0,0.0
Fredson Paixao,0.0,0.0,0.0,0.0,0.0,0.0
